dep;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
31;2021-10-08;827;1169;1149;1022340;996018;26075;84.8;82.7;2.2
31;2021-10-09;493;1185;375;1022833;997203;26450;84.9;82.8;2.2
31;2021-10-10;26;63;28;1022859;997266;26478;84.9;82.8;2.2
31;2021-10-11;418;529;566;1023277;997795;27044;84.9;82.8;2.2
31;2021-10-12;563;1001;1220;1023840;998796;28264;85.0;82.9;2.3
31;2021-10-13;565;1050;952;1024405;999846;29216;85.0;83.0;2.4
31;2021-10-14;614;1049;1226;1025019;1000895;30442;85.1;83.1;2.5
31;2021-10-15;734;1042;1340;1025753;1001937;31782;85.1;83.2;2.6
31;2021-10-16;465;949;587;1026218;1002886;32369;85.2;83.2;2.7
31;2021-10-17;17;38;14;1026235;1002924;32383;85.2;83.2;2.7
31;2021-10-18;331;498;731;1026566;1003422;33114;85.2;83.3;2.7
31;2021-10-19;496;891;1245;1027062;1004313;34359;85.2;83.4;2.9
31;2021-10-20;555;829;1355;1027617;1005142;35714;85.3;83.4;3.0
31;2021-10-21;550;949;1651;1028167;1006091;37365;85.3;83.5;3.1
31;2021-10-22;607;965;1561;1028774;1007056;38926;85.4;83.6;3.2
31;2021-10-23;403;1034;690;1029177;1008090;39616;85.4;83.7;3.3
31;2021-10-24;19;47;18;1029196;1008137;39634;85.4;83.7;3.3
31;2021-10-25;318;384;1111;1029514;1008521;40745;85.4;83.7;3.4
31;2021-10-26;443;538;1521;1029957;1009059;42266;85.5;83.7;3.5
31;2021-10-27;491;704;1975;1030448;1009763;44241;85.5;83.8;3.7
31;2021-10-28;441;564;1814;1030889;1010327;46055;85.6;83.9;3.8
31;2021-10-29;529;765;2002;1031418;1011092;48057;85.6;83.9;4.0
31;2021-10-30;306;502;656;1031724;1011594;48713;85.6;84.0;4.0
31;2021-10-31;26;34;19;1031750;1011628;48732;85.6;84.0;4.0
31;2021-11-01;61;37;36;1031811;1011665;48768;85.6;84.0;4.0
31;2021-11-02;477;620;1768;1032288;1012285;50536;85.7;84.0;4.2
31;2021-11-03;437;654;1962;1032725;1012939;52498;85.7;84.1;4.4
31;2021-11-04;402;556;2155;1033127;1013495;54653;85.7;84.1;4.5
31;2021-11-05;542;764;2648;1033669;1014259;57301;85.8;84.2;4.8
31;2021-11-06;315;444;882;1033984;1014703;58183;85.8;84.2;4.8
31;2021-11-07;28;44;70;1034012;1014747;58253;85.8;84.2;4.8
31;2021-11-08;286;436;1781;1034298;1015183;60034;85.8;84.3;5.0
31;2021-11-09;477;621;3827;1034775;1015804;63861;85.9;84.3;5.3
31;2021-11-10;496;746;3756;1035271;1016550;67617;85.9;84.4;5.6
31;2021-11-11;24;62;96;1035295;1016612;67713;85.9;84.4;5.6
31;2021-11-12;512;729;3717;1035807;1017341;71430;86.0;84.4;5.9
31;2021-11-13;315;430;1218;1036122;1017771;72648;86.0;84.5;6.0
31;2021-11-14;14;22;52;1036136;1017793;72700;86.0;84.5;6.0
31;2021-11-15;305;395;2476;1036441;1018188;75176;86.0;84.5;6.2
31;2021-11-16;488;654;4739;1036929;1018842;79915;86.1;84.6;6.6
31;2021-11-17;497;564;4010;1037426;1019406;83925;86.1;84.6;7.0
31;2021-11-18;445;504;4269;1037871;1019910;88194;86.1;84.6;7.3
31;2021-11-19;578;676;4997;1038449;1020586;93191;86.2;84.7;7.7
31;2021-11-20;468;459;1836;1038917;1021045;95027;86.2;84.7;7.9
31;2021-11-21;31;50;72;1038948;1021095;95099;86.2;84.7;7.9
31;2021-11-22;326;293;3031;1039274;1021388;98130;86.3;84.8;8.1
31;2021-11-23;479;514;5499;1039753;1021902;103629;86.3;84.8;8.6
31;2021-11-24;495;495;4557;1040248;1022397;108186;86.3;84.9;9.0
31;2021-11-25;438;470;5989;1040686;1022867;114175;86.4;84.9;9.5
31;2021-11-26;538;600;8313;1041224;1023467;122488;86.4;84.9;10.2
31;2021-11-27;369;485;4794;1041593;1023952;127282;86.4;85.0;10.6
31;2021-11-28;30;86;874;1041623;1024038;128156;86.4;85.0;10.6
31;2021-11-29;282;331;5837;1041905;1024369;133993;86.5;85.0;11.1
31;2021-11-30;419;554;9688;1042324;1024923;143681;86.5;85.1;11.9
31;2021-12-01;393;495;9088;1042717;1025418;152769;86.5;85.1;12.7
31;2021-12-02;383;360;11393;1043100;1025778;164162;86.6;85.1;13.6
31;2021-12-03;394;537;12055;1043494;1026315;176217;86.6;85.2;14.6
31;2021-12-04;251;474;6122;1043745;1026789;182339;86.6;85.2;15.1
31;2021-12-05;72;96;1988;1043817;1026885;184327;86.6;85.2;15.3
31;2021-12-06;261;380;9471;1044078;1027265;193798;86.7;85.3;16.1
31;2021-12-07;443;544;12929;1044521;1027809;206727;86.7;85.3;17.2
31;2021-12-08;406;622;11634;1044927;1028431;218361;86.7;85.4;18.1
31;2021-12-09;463;571;15256;1045390;1029002;233617;86.8;85.4;19.4
31;2021-12-10;519;638;16007;1045909;1029640;249624;86.8;85.5;20.7
31;2021-12-11;351;490;9884;1046260;1030130;259508;86.8;85.5;21.5
31;2021-12-12;154;115;4623;1046414;1030245;264131;86.8;85.5;21.9
31;2021-12-13;373;452;12820;1046787;1030697;276951;86.9;85.5;23.0
31;2021-12-14;548;647;17222;1047335;1031344;294173;86.9;85.6;24.4
31;2021-12-15;559;666;15022;1047894;1032010;309195;87.0;85.7;25.7
31;2021-12-16;474;647;16558;1048368;1032657;325753;87.0;85.7;27.0
31;2021-12-17;556;676;17254;1048924;1033333;343007;87.1;85.8;28.5
31;2021-12-18;472;480;10497;1049396;1033813;353504;87.1;85.8;29.3
31;2021-12-19;186;160;5304;1049582;1033973;358808;87.1;85.8;29.8
32;2020-12-27;0;0;0;0;0;0;0.0;0.0;0.0
32;2020-12-28;0;0;0;0;0;0;0.0;0.0;0.0
32;2020-12-29;1;0;0;1;0;0;0.0;0.0;0.0
32;2020-12-30;0;0;0;1;0;0;0.0;0.0;0.0
32;2020-12-31;0;0;0;1;0;0;0.0;0.0;0.0
32;2021-01-01;1;0;0;2;0;0;0.0;0.0;0.0
32;2021-01-02;0;0;0;2;0;0;0.0;0.0;0.0
32;2021-01-03;0;0;0;2;0;0;0.0;0.0;0.0
32;2021-01-04;2;0;0;4;0;0;0.0;0.0;0.0
32;2021-01-05;4;0;0;8;0;0;0.0;0.0;0.0
32;2021-01-06;6;0;0;14;0;0;0.0;0.0;0.0
32;2021-01-07;148;0;0;162;0;0;0.1;0.0;0.0
32;2021-01-08;78;0;0;240;0;0;0.1;0.0;0.0
32;2021-01-09;7;0;0;247;0;0;0.1;0.0;0.0
32;2021-01-10;2;0;0;249;0;0;0.1;0.0;0.0
32;2021-01-11;35;1;0;284;1;0;0.2;0.0;0.0
32;2021-01-12;94;0;0;378;1;0;0.2;0.0;0.0
32;2021-01-13;296;1;0;674;2;0;0.4;0.0;0.0
32;2021-01-14;347;3;0;1021;5;0;0.6;0.0;0.0
32;2021-01-15;415;2;0;1436;7;0;0.9;0.0;0.0
32;2021-01-16;26;1;0;1462;8;0;0.9;0.0;0.0
32;2021-01-17;2;0;0;1464;8;0;0.9;0.0;0.0
32;2021-01-18;312;2;0;1776;10;0;1.1;0.0;0.0
32;2021-01-19;433;0;0;2209;10;0;1.3;0.0;0.0
32;2021-01-20;392;0;0;2601;10;0;1.5;0.0;0.0
32;2021-01-21;605;1;0;3206;11;0;1.9;0.0;0.0
32;2021-01-22;382;1;0;3588;12;0;2.1;0.0;0.0
32;2021-01-23;178;0;0;3766;12;0;2.2;0.0;0.0
32;2021-01-24;6;0;0;3772;12;0;2.2;0.0;0.0
32;2021-01-25;485;1;0;4257;13;0;2.5;0.0;0.0
32;2021-01-26;621;3;0;4878;16;0;2.9;0.0;0.0
32;2021-01-27;673;8;0;5551;24;0;3.3;0.0;0.0
32;2021-01-28;618;24;0;6169;48;0;3.7;0.0;0.0
32;2021-01-29;451;46;0;6620;94;0;3.9;0.1;0.0
32;2021-01-30;270;2;0;6890;96;0;4.1;0.1;0.0
32;2021-01-31;3;6;0;6893;102;0;4.1;0.1;0.0
32;2021-02-01;315;73;0;7208;175;0;4.3;0.1;0.0
32;2021-02-02;643;126;0;7851;301;0;4.7;0.2;0.0
32;2021-02-03;373;175;0;8224;476;0;4.9;0.3;0.0
32;2021-02-04;432;262;0;8656;738;0;5.1;0.4;0.0
32;2021-02-05;345;321;0;9001;1059;0;5.3;0.6;0.0
32;2021-02-06;147;5;0;9148;1064;0;5.4;0.6;0.0
32;2021-02-07;0;32;0;9148;1096;0;5.4;0.7;0.0
32;2021-02-08;305;124;0;9453;1220;0;5.6;0.7;0.0
32;2021-02-09;341;233;0;9794;1453;0;5.8;0.9;0.0
32;2021-02-10;309;260;0;10103;1713;0;6.0;1.0;0.0
32;2021-02-11;366;324;0;10469;2037;0;6.2;1.2;0.0
32;2021-02-12;313;268;0;10782;2305;0;6.4;1.4;0.0
32;2021-02-13;261;1;0;11043;2306;0;6.6;1.4;0.0
32;2021-02-14;0;28;0;11043;2334;0;6.6;1.4;0.0
32;2021-02-15;39;239;0;11082;2573;0;6.6;1.5;0.0
32;2021-02-16;407;384;0;11489;2957;0;6.8;1.8;0.0
32;2021-02-17;199;466;0;11688;3423;0;6.9;2.0;0.0
32;2021-02-18;321;484;0;12009;3907;0;7.1;2.3;0.0
32;2021-02-19;182;293;0;12191;4200;0;7.2;2.5;0.0
32;2021-02-20;9;148;0;12200;4348;0;7.2;2.6;0.0
32;2021-02-21;0;5;0;12200;4353;0;7.2;2.6;0.0
32;2021-02-22;163;421;0;12363;4774;0;7.3;2.8;0.0
32;2021-02-23;434;590;0;12797;5364;0;7.6;3.2;0.0
32;2021-02-24;295;383;0;13092;5747;0;7.8;3.4;0.0
32;2021-02-25;487;521;0;13579;6268;0;8.1;3.7;0.0
32;2021-02-26;456;358;0;14035;6626;0;8.3;3.9;0.0
32;2021-02-27;169;254;0;14204;6880;0;8.4;4.1;0.0
32;2021-02-28;6;1;0;14210;6881;0;8.4;4.1;0.0
32;2021-03-01;74;325;0;14284;7206;0;8.5;4.3;0.0
32;2021-03-02;419;453;0;14703;7659;0;8.7;4.5;0.0
32;2021-03-03;301;332;0;15004;7991;0;8.9;4.7;0.0
32;2021-03-04;550;355;0;15554;8346;0;9.2;5.0;0.0
32;2021-03-05;472;274;0;16026;8620;0;9.5;5.1;0.0
32;2021-03-06;566;174;0;16592;8794;0;9.8;5.2;0.0
32;2021-03-07;65;5;0;16657;8799;0;9.9;5.2;0.0
32;2021-03-08;265;305;0;16922;9104;0;10.0;5.4;0.0
32;2021-03-09;700;375;0;17622;9479;0;10.5;5.6;0.0
32;2021-03-10;515;353;0;18137;9832;0;10.8;5.8;0.0
32;2021-03-11;899;310;0;19036;10142;0;11.3;6.0;0.0
32;2021-03-12;934;355;0;19970;10497;0;11.9;6.2;0.0
32;2021-03-13;500;250;0;20470;10747;0;12.2;6.4;0.0
32;2021-03-14;3;0;0;20473;10747;0;12.2;6.4;0.0
32;2021-03-15;346;43;0;20819;10790;0;12.4;6.4;0.0
32;2021-03-16;323;318;0;21142;11108;0;12.5;6.6;0.0
32;2021-03-17;202;158;0;21344;11266;0;12.7;6.7;0.0
32;2021-03-18;436;306;0;21780;11572;0;12.9;6.9;0.0
32;2021-03-19;456;176;0;22236;11748;0;13.2;7.0;0.0
32;2021-03-20;182;32;0;22418;11780;0;13.3;7.0;0.0
32;2021-03-21;17;0;0;22435;11780;0;13.3;7.0;0.0
32;2021-03-22;398;174;0;22833;11954;0;13.6;7.1;0.0
32;2021-03-23;655;400;0;23488;12354;0;13.9;7.3;0.0
32;2021-03-24;717;277;0;24205;12631;0;14.4;7.5;0.0
32;2021-03-25;990;419;0;25195;13050;0;15.0;7.7;0.0
32;2021-03-26;730;301;0;25925;13351;0;15.4;7.9;0.0
32;2021-03-27;225;8;0;26150;13359;0;15.5;7.9;0.0
32;2021-03-28;13;2;0;26163;13361;0;15.5;7.9;0.0
32;2021-03-29;434;70;0;26597;13431;0;15.8;8.0;0.0
32;2021-03-30;884;294;0;27481;13725;0;16.3;8.1;0.0
32;2021-03-31;727;186;0;28208;13911;0;16.7;8.3;0.0
32;2021-04-01;1344;339;0;29552;14250;0;17.5;8.5;0.0
32;2021-04-02;682;190;0;30234;14440;0;17.9;8.6;0.0
32;2021-04-03;182;7;0;30416;14447;0;18.1;8.6;0.0
32;2021-04-04;18;3;0;30434;14450;0;18.1;8.6;0.0
32;2021-04-05;46;3;0;30480;14453;0;18.1;8.6;0.0
32;2021-04-06;2635;365;0;33115;14818;0;19.7;8.8;0.0
32;2021-04-07;1304;235;0;34419;15053;0;20.4;8.9;0.0
32;2021-04-08;1856;421;0;36275;15474;0;21.5;9.2;0.0
32;2021-04-09;976;236;0;37251;15710;0;22.1;9.3;0.0
32;2021-04-10;904;45;0;38155;15755;0;22.6;9.4;0.0
32;2021-04-11;43;3;0;38198;15758;0;22.7;9.4;0.0
32;2021-04-12;589;65;0;38787;15823;0;23.0;9.4;0.0
32;2021-04-13;2560;405;0;41347;16228;0;24.5;9.6;0.0
32;2021-04-14;1332;295;0;42679;16523;0;25.3;9.8;0.0
32;2021-04-15;1803;456;0;44482;16979;0;26.4;10.1;0.0
32;2021-04-16;732;341;0;45214;17320;0;26.8;10.3;0.0
32;2021-04-17;838;61;0;46052;17381;0;27.3;10.3;0.0
32;2021-04-18;31;6;0;46083;17387;0;27.4;10.3;0.0
32;2021-04-19;537;117;0;46620;17504;0;27.7;10.4;0.0
32;2021-04-20;2378;484;0;48998;17988;0;29.1;10.7;0.0
32;2021-04-21;1004;398;0;50002;18386;0;29.7;10.9;0.0
32;2021-04-22;1650;429;0;51652;18815;0;30.7;11.2;0.0
32;2021-04-23;558;229;0;52210;19044;0;31.0;11.3;0.0
32;2021-04-24;1345;104;0;53555;19148;0;31.8;11.4;0.0
32;2021-04-25;13;18;0;53568;19166;0;31.8;11.4;0.0
32;2021-04-26;360;440;0;53928;19606;0;32.0;11.6;0.0
32;2021-04-27;2297;675;0;56225;20281;0;33.4;12.0;0.0
32;2021-04-28;913;452;0;57138;20733;0;33.9;12.3;0.0
32;2021-04-29;1017;982;0;58155;21715;0;34.5;12.9;0.0
32;2021-04-30;507;436;0;58662;22151;0;34.8;13.1;0.0
32;2021-05-01;2406;119;0;61068;22270;0;36.2;13.2;0.0
32;2021-05-02;16;10;0;61084;22280;0;36.3;13.2;0.0
32;2021-05-03;271;488;0;61355;22768;0;36.4;13.5;0.0
32;2021-05-04;813;2530;0;62168;25298;0;36.9;15.0;0.0
32;2021-05-05;2103;1198;0;64271;26496;0;38.1;15.7;0.0
32;2021-05-06;613;1765;0;64884;28261;0;38.5;16.8;0.0
32;2021-05-07;2003;670;0;66887;28931;0;39.7;17.2;0.0
32;2021-05-08;141;478;0;67028;29409;0;39.8;17.5;0.0
32;2021-05-09;40;201;0;67068;29610;0;39.8;17.6;0.0
32;2021-05-10;1572;625;0;68640;30235;0;40.7;17.9;0.0
32;2021-05-11;771;2308;0;69411;32543;0;41.2;19.3;0.0
32;2021-05-12;1879;1131;0;71290;33674;0;42.3;20.0;0.0
32;2021-05-13;395;1376;0;71685;35050;0;42.6;20.8;0.0
32;2021-05-14;1648;371;0;73333;35421;0;43.5;21.0;0.0
32;2021-05-15;251;730;0;73584;36151;0;43.7;21.5;0.0
32;2021-05-16;49;5;0;73633;36156;0;43.7;21.5;0.0
32;2021-05-17;360;263;0;73993;36419;0;43.9;21.6;0.0
32;2021-05-18;1453;336;0;75446;36755;0;44.8;21.8;0.0
32;2021-05-19;2065;305;0;77511;37060;0;46.0;22.0;0.0
32;2021-05-20;2039;460;0;79550;37520;0;47.2;22.3;0.0
32;2021-05-21;1450;490;0;81000;38010;0;48.1;22.6;0.0
32;2021-05-22;421;137;0;81421;38147;0;48.3;22.6;0.0
32;2021-05-23;36;18;0;81457;38165;0;48.4;22.7;0.0
32;2021-05-24;105;14;0;81562;38179;0;48.4;22.7;0.0
32;2021-05-25;1533;436;0;83095;38615;0;49.3;22.9;0.0
32;2021-05-26;1868;593;0;84963;39208;0;50.4;23.3;0.0
32;2021-05-27;1828;693;0;86791;39901;0;51.5;23.7;0.0
32;2021-05-28;1250;828;0;88041;40729;0;52.3;24.2;0.0
32;2021-05-29;411;370;0;88452;41099;0;52.5;24.4;0.0
32;2021-05-30;12;13;0;88464;41112;0;52.5;24.4;0.0
32;2021-05-31;883;645;0;89347;41757;0;53.0;24.8;0.0
32;2021-06-01;671;2746;0;90018;44503;0;53.4;26.4;0.0
32;2021-06-02;1155;1264;0;91173;45767;0;54.1;27.2;0.0
32;2021-06-03;570;2020;0;91743;47787;0;54.5;28.4;0.0
32;2021-06-04;1323;871;0;93066;48658;0;55.2;28.9;0.0
32;2021-06-05;295;1603;0;93361;50261;0;55.4;29.8;0.0
32;2021-06-06;56;29;0;93417;50290;0;55.4;29.9;0.0
32;2021-06-07;265;460;0;93682;50750;0;55.6;30.1;0.0
32;2021-06-08;732;2336;0;94414;53086;0;56.0;31.5;0.0
32;2021-06-09;1052;980;0;95466;54066;0;56.7;32.1;0.0
32;2021-06-10;731;1143;0;96197;55209;0;57.1;32.8;0.0
32;2021-06-11;881;684;0;97078;55893;0;57.6;33.2;0.0
32;2021-06-12;258;2484;0;97336;58377;0;57.8;34.7;0.0
32;2021-06-13;76;14;0;97412;58391;0;57.8;34.7;0.0
32;2021-06-14;505;376;0;97917;58767;0;58.1;34.9;0.0
32;2021-06-15;1547;1056;0;99464;59823;0;59.0;35.5;0.0
32;2021-06-16;870;2534;0;100334;62357;0;59.6;37.0;0.0
32;2021-06-17;750;881;0;101084;63238;0;60.0;37.5;0.0
32;2021-06-18;310;2420;0;101394;65658;0;60.2;39.0;0.0
32;2021-06-19;948;508;0;102342;66166;0;60.7;39.3;0.0
32;2021-06-20;52;36;0;102394;66202;0;60.8;39.3;0.0
32;2021-06-21;158;1659;0;102552;67861;0;60.9;40.3;0.0
32;2021-06-22;979;1050;0;103531;68911;0;61.5;40.9;0.0
32;2021-06-23;550;1824;0;104081;70735;0;61.8;42.0;0.0
32;2021-06-24;606;642;0;104687;71377;0;62.1;42.4;0.0
32;2021-06-25;501;1838;0;105188;73215;0;62.4;43.5;0.0
32;2021-06-26;175;308;0;105363;73523;0;62.5;43.6;0.0
32;2021-06-27;46;62;0;105409;73585;0;62.6;43.7;0.0
32;2021-06-28;630;599;0;106039;74184;0;62.9;44.0;0.0
32;2021-06-29;796;1794;0;106835;75978;0;63.4;45.1;0.0
32;2021-06-30;774;2325;0;107609;78303;0;63.9;46.5;0.0
32;2021-07-01;577;2130;0;108186;80433;0;64.2;47.7;0.0
32;2021-07-02;654;1756;0;108840;82189;0;64.6;48.8;0.0
32;2021-07-03;505;594;0;109345;82783;0;64.9;49.1;0.0
32;2021-07-04;37;48;0;109382;82831;0;64.9;49.2;0.0
32;2021-07-05;191;419;0;109573;83250;0;65.0;49.4;0.0
32;2021-07-06;833;1867;0;110406;85117;0;65.5;50.5;0.0
32;2021-07-07;802;2196;0;111208;87313;0;66.0;51.8;0.0
32;2021-07-08;517;1828;0;111725;89141;0;66.3;52.9;0.0
32;2021-07-09;639;1624;0;112364;90765;0;66.7;53.9;0.0
32;2021-07-10;533;598;0;112897;91363;0;67.0;54.2;0.0
32;2021-07-11;24;37;0;112921;91400;0;67.0;54.3;0.0
32;2021-07-12;505;1114;0;113426;92514;0;67.3;54.9;0.0
32;2021-07-13;1499;1684;0;114925;94198;0;68.2;55.9;0.0
32;2021-07-14;547;103;0;115472;94301;0;68.5;56.0;0.0
32;2021-07-15;1641;941;0;117113;95242;0;69.5;56.5;0.0
32;2021-07-16;1046;1686;0;118159;96928;0;70.1;57.5;0.0
32;2021-07-17;200;313;0;118359;97241;0;70.3;57.7;0.0
32;2021-07-18;75;80;0;118434;97321;0;70.3;57.8;0.0
32;2021-07-19;1549;372;0;119983;97693;0;71.2;58.0;0.0
32;2021-07-20;1621;1300;0;121604;98993;0;72.2;58.8;0.0
32;2021-07-21;1342;1578;0;122946;100571;0;73.0;59.7;0.0
32;2021-07-22;1613;648;1;124559;101219;1;73.9;60.1;0.0
32;2021-07-23;1121;1630;0;125680;102849;1;74.6;61.0;0.0
32;2021-07-24;263;298;0;125943;103147;1;74.8;61.2;0.0
32;2021-07-25;133;65;0;126076;103212;1;74.8;61.3;0.0
32;2021-07-26;909;1052;0;126985;104264;1;75.4;61.9;0.0
32;2021-07-27;1392;1868;0;128377;106132;1;76.2;63.0;0.0
32;2021-07-28;731;996;0;129108;107128;1;76.6;63.6;0.0
32;2021-07-29;1465;1343;0;130573;108471;1;77.5;64.4;0.0
32;2021-07-30;510;484;0;131083;108955;1;77.8;64.7;0.0
32;2021-07-31;316;450;0;131399;109405;1;78.0;64.9;0.0
32;2021-08-01;60;35;0;131459;109440;1;78.0;65.0;0.0
32;2021-08-02;258;201;0;131717;109641;1;78.2;65.1;0.0
32;2021-08-03;1088;1663;0;132805;111304;1;78.8;66.1;0.0
32;2021-08-04;664;670;0;133469;111974;1;79.2;66.5;0.0
32;2021-08-05;1072;1768;0;134541;113742;1;79.9;67.5;0.0
32;2021-08-06;617;587;0;135158;114329;1;80.2;67.9;0.0
32;2021-08-07;250;225;0;135408;114554;1;80.4;68.0;0.0
32;2021-08-08;45;55;0;135453;114609;1;80.4;68.0;0.0
32;2021-08-09;346;1620;0;135799;116229;1;80.6;69.0;0.0
32;2021-08-10;616;1849;0;136415;118078;1;81.0;70.1;0.0
32;2021-08-11;609;548;0;137024;118626;1;81.3;70.4;0.0
32;2021-08-12;892;1863;0;137916;120489;1;81.9;71.5;0.0
32;2021-08-13;280;386;0;138196;120875;1;82.0;71.7;0.0
32;2021-08-14;225;267;0;138421;121142;1;82.2;71.9;0.0
32;2021-08-15;16;74;0;138437;121216;1;82.2;72.0;0.0
32;2021-08-16;171;240;0;138608;121456;1;82.3;72.1;0.0
32;2021-08-17;513;2097;0;139121;123553;1;82.6;73.3;0.0
32;2021-08-18;373;595;0;139494;124148;1;82.8;73.7;0.0
32;2021-08-19;900;1267;0;140394;125415;1;83.3;74.4;0.0
32;2021-08-20;234;362;0;140628;125777;1;83.5;74.7;0.0
32;2021-08-21;192;334;0;140820;126111;1;83.6;74.9;0.0
32;2021-08-22;23;76;0;140843;126187;1;83.6;74.9;0.0
32;2021-08-23;102;318;0;140945;126505;1;83.7;75.1;0.0
32;2021-08-24;570;1393;0;141515;127898;1;84.0;75.9;0.0
32;2021-08-25;148;357;0;141663;128255;1;84.1;76.1;0.0
32;2021-08-26;341;1982;0;142004;130237;1;84.3;77.3;0.0
32;2021-08-27;312;632;0;142316;130869;1;84.5;77.7;0.0
32;2021-08-28;127;240;0;142443;131109;1;84.5;77.8;0.0
32;2021-08-29;17;57;0;142460;131166;1;84.6;77.9;0.0
32;2021-08-30;67;250;2;142527;131416;3;84.6;78.0;0.0
32;2021-08-31;231;1472;23;142758;132888;26;84.7;78.9;0.0
32;2021-09-01;612;785;48;143370;133673;74;85.1;79.3;0.0
32;2021-09-02;304;1397;150;143674;135070;224;85.3;80.2;0.1
32;2021-09-03;210;434;28;143884;135504;252;85.4;80.4;0.1
32;2021-09-04;77;284;17;143961;135788;269;85.5;80.6;0.2
32;2021-09-05;32;32;0;143993;135820;269;85.5;80.6;0.2
32;2021-09-06;87;176;44;144080;135996;313;85.5;80.7;0.2
32;2021-09-07;425;722;112;144505;136718;425;85.8;81.2;0.3
32;2021-09-08;267;541;79;144772;137259;504;85.9;81.5;0.3
32;2021-09-09;199;840;191;144971;138099;695;86.1;82.0;0.4
32;2021-09-10;210;270;55;145181;138369;750;86.2;82.1;0.4
32;2021-09-11;110;257;30;145291;138626;780;86.2;82.3;0.5
32;2021-09-12;6;20;1;145297;138646;781;86.2;82.3;0.5
32;2021-09-13;35;72;22;145332;138718;803;86.3;82.3;0.5
32;2021-09-14;306;544;304;145638;139262;1107;86.4;82.7;0.7
32;2021-09-15;221;239;140;145859;139501;1247;86.6;82.8;0.7
32;2021-09-16;176;241;177;146035;139742;1424;86.7;82.9;0.8
32;2021-09-17;196;376;220;146231;140118;1644;86.8;83.2;1.0
32;2021-09-18;62;142;24;146293;140260;1668;86.8;83.3;1.0
32;2021-09-19;4;21;0;146297;140281;1668;86.8;83.3;1.0
32;2021-09-20;20;51;61;146317;140332;1729;86.8;83.3;1.0
32;2021-09-21;233;385;338;146550;140717;2067;87.0;83.5;1.2
32;2021-09-22;208;541;197;146758;141258;2264;87.1;83.8;1.3
32;2021-09-23;127;213;207;146885;141471;2471;87.2;84.0;1.5
32;2021-09-24;102;296;224;146987;141767;2695;87.2;84.1;1.6
32;2021-09-25;63;125;28;147050;141892;2723;87.3;84.2;1.6
32;2021-09-26;5;23;3;147055;141915;2726;87.3;84.2;1.6
32;2021-09-27;33;75;136;147088;141990;2862;87.3;84.3;1.7
32;2021-09-28;102;457;599;147190;142447;3461;87.4;84.6;2.1
32;2021-09-29;91;357;467;147281;142804;3928;87.4;84.8;2.3
32;2021-09-30;122;178;260;147403;142982;4188;87.5;84.9;2.5
32;2021-10-01;124;261;197;147527;143243;4385;87.6;85.0;2.6
32;2021-10-02;41;130;46;147568;143373;4431;87.6;85.1;2.6
32;2021-10-03;2;8;7;147570;143381;4438;87.6;85.1;2.6
32;2021-10-04;24;35;58;147594;143416;4496;87.6;85.1;2.7
32;2021-10-05;72;266;437;147666;143682;4933;87.7;85.3;2.9
32;2021-10-06;65;272;306;147731;143954;5239;87.7;85.4;3.1
32;2021-10-07;55;189;319;147786;144143;5558;87.7;85.6;3.3
32;2021-10-08;71;249;245;147857;144392;5803;87.8;85.7;3.4
32;2021-10-09;43;88;56;147900;144480;5859;87.8;85.8;3.5
32;2021-10-10;0;0;0;147900;144480;5859;87.8;85.8;3.5
32;2021-10-11;21;31;41;147921;144511;5900;87.8;85.8;3.5
32;2021-10-12;65;155;305;147986;144666;6205;87.8;85.9;3.7
32;2021-10-13;74;177;219;148060;144843;6424;87.9;86.0;3.8
32;2021-10-14;95;256;439;148155;145099;6863;87.9;86.1;4.1
32;2021-10-15;81;160;286;148236;145259;7149;88.0;86.2;4.2
32;2021-10-16;44;71;61;148280;145330;7210;88.0;86.3;4.3
32;2021-10-17;2;2;0;148282;145332;7210;88.0;86.3;4.3
32;2021-10-18;19;33;67;148301;145365;7277;88.0;86.3;4.3
32;2021-10-19;81;125;406;148382;145490;7683;88.1;86.4;4.6
32;2021-10-20;44;68;334;148426;145558;8017;88.1;86.4;4.8
32;2021-10-21;48;191;444;148474;145749;8461;88.1;86.5;5.0
32;2021-10-22;55;121;288;148529;145870;8749;88.2;86.6;5.2
32;2021-10-23;40;48;89;148569;145918;8838;88.2;86.6;5.2
32;2021-10-24;3;2;1;148572;145920;8839;88.2;86.6;5.2
32;2021-10-25;17;31;56;148589;145951;8895;88.2;86.6;5.3
32;2021-10-26;59;72;469;148648;146023;9364;88.2;86.7;5.6
32;2021-10-27;36;59;212;148684;146082;9576;88.3;86.7;5.7
32;2021-10-28;53;62;374;148737;146144;9950;88.3;86.7;5.9
32;2021-10-29;59;77;236;148796;146221;10186;88.3;86.8;6.0
32;2021-10-30;33;40;51;148829;146261;10237;88.3;86.8;6.1
32;2021-10-31;0;1;3;148829;146262;10240;88.3;86.8;6.1
32;2021-11-01;4;1;2;148833;146263;10242;88.3;86.8;6.1
32;2021-11-02;53;67;368;148886;146330;10610;88.4;86.9;6.3
32;2021-11-03;40;52;254;148926;146382;10864;88.4;86.9;6.4
32;2021-11-04;40;63;461;148966;146445;11325;88.4;86.9;6.7
32;2021-11-05;44;73;401;149010;146518;11726;88.4;87.0;7.0
